ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
tobo-itsnose-1,90892,tobo,itsnose,sâhâri-,sâhâri-,s â h â r i -,(its) nose,McElhanon1967,416,
tobo-itstongue-1,91522,tobo,itstongue,edzelâm-,edzelâm-,e d z e l â m -,(its) tongue,McElhanon1967,57,
tobo-itsfoot-1,91550,tobo,itsfoot,kani-,kani-,k a n i -,(its) foot,McElhanon1967,81,
tobo-itisfull-1,90626,tobo,itisfull,kâia kpe-,kâia kpe-,k â i a + k p e -,(it is) full,McElhanon1967,454,
tobo-some-1,91900,tobo,some,tosat-,tosat-,t o s a t -,some,McElhanon1967,63,
tobo-small-1,90808,tobo,small,komora,komora,k o m o r a,small,McElhanon1967,456,
tobo-not-1,91186,tobo,not,mândâ,mândâ,m â n d â,not,McElhanon1967,64,
tobo-stick-1,92012,tobo,stick,bim,bim,b i m,stick,McElhanon1967,373,
tobo-hesucks-1,92138,tobo,hesucks,bitsi-,bitsi-,b i t s i -,(he) sucks,McElhanon1967,444,
tobo-itburns-1,91200,tobo,itburns,dze-,dze-,d z e -,(it) burns,McElhanon1967,66,
tobo-worm-1,92026,tobo,worm,gusu,gusu,g u s u,worm,McElhanon1967,188,
tobo-hecries-1,92152,tobo,hecries,sia-,sia-,s i a -,(he) cries,McElhanon1967,73,
tobo-star-1,90822,tobo,star,sekelo,sekelo,s e k e l o,star,McElhanon1967,68,
tobo-road-1,91214,tobo,road,kâna,kâna,k â n a,road,McElhanon1967,70,
tobo-itshead-1,91620,tobo,itshead,norok-,norok-,n o r o k -,(its) head,McElhanon1967,845,
tobo-shesews-1,92278,tobo,shesews,kpali-,kpali-,k p a l i -,(she) sews,McElhanon1967,942,
tobo-clothing-1,92348,tobo,clothing,owo,owo,o w o,clothing,McElhanon1967,25,
tobo-this-1,90542,tobo,this,mu,mu,m u,this,McElhanon1967,877,
tobo-water-1,91228,tobo,water,duku,duku,d u k u,water,McElhanon1967,189,
tobo-hisknee-1,90640,tobo,hisknee,simin-,simin-,s i m i n -,(his) knee,McElhanon1967,58,
tobo-sun-1,90836,tobo,sun,kaiwe,kaiwe,k a i w e,sun,McElhanon1967,462,
tobo-smoke-1,91242,tobo,smoke,kasak,kasak,k a s a k,smoke,McElhanon1967,82,
tobo-short-1,91914,tobo,short,katoŋ,katoŋ,k a t o ŋ,short,McElhanon1967,460,
tobo-new-1,91130,tobo,new,gbilik,gbilik,g b i l i k,new,McElhanon1967,48,
tobo-leftside-1,91760,tobo,leftside,kpana,kpana,k p a n a,left (side),McElhanon1967,131,
tobo-itsbelly-1,90878,tobo,itsbelly,kerap-,kerap-,k e r a p -,(its) belly,McElhanon1967,96,
tobo-itstooth-1,91536,tobo,itstooth,dzât-,dzât-,d z â t -,(its) tooth,McElhanon1967,51,
tobo-cloud-1,90850,tobo,cloud,kosu,kosu,k o s u,cloud,McElhanon1967,84,
tobo-heknows-1,91270,tobo,heknows,nin-,nin-,n i n -,(he) knows,McElhanon1967,466,
tobo-rope-1,92292,tobo,rope,sâhap,sâhap,s â h a p,rope,McElhanon1967,943,
tobo-itsbone-1,91634,tobo,itsbone,sihit-,sihit-,s i h i t -,(its) bone,McElhanon1967,89,
tobo-hethrows-1,91816,tobo,hethrows,wai-,wai-,w a i -,(he) throws,McElhanon1967,190,
tobo-woman-1,91466,tobo,woman,embat,embat,e m b a t,woman,McElhanon1967,91,
tobo-there-1,91732,tobo,there,ere,ere,e r e,there,McElhanon1967,93,
tobo-heshoots-1,92306,tobo,heshoots,wiri-,wiri-,w i r i -,(he) shoots,McElhanon1967,204,
tobo-wind-1,91928,tobo,wind,luhut,luhut,l u h u t,wind,McElhanon1967,467,
tobo-hepulls-1,91830,tobo,hepulls,mâsâl-,mâsâl-,m â s â l -,(he) pulls,McElhanon1967,944,
tobo-who-1,90500,tobo,who,mâŋ,mâŋ,m â ŋ,who,McElhanon1967,74,
tobo-ashes-1,91326,tobo,ashes,kama,kama,k a m a,ashes,McElhanon1967,211,
tobo-he-1,91648,tobo,he,i,i,i,he,McElhanon1967,99,
tobo-hespits-1,92166,tobo,hespits,sotkân-,sotkân-,s o t k â n -,(he) spits,McElhanon1967,945,
tobo-hehithim-1,91256,tobo,hehithim,kpe-,kpe-,k p e -,(he) hit him,McElhanon1967,86,
tobo-snake-1,92040,tobo,snake,kemala,kemala,k e m a l a,snake,McElhanon1967,946,
tobo-theyplay-1,92334,tobo,theyplay,ariat,ariat,a r i a t,(they) play,McElhanon1967,236,
tobo-itsneck-1,90934,tobo,itsneck,dzel-,dzel-,d z e l -,its neck,McElhanon1967,849,
tobo-itstail-1,91564,tobo,itstail,dzi-,dzi-,d z i -,(its) tail,McElhanon1967,105,
tobo-animal-1,92054,tobo,animal,yaŋ,yaŋ,y a ŋ,animal,McElhanon1967,208,
tobo-old-1,92180,tobo,old,walaha,walaha,w a l a h a,old,McElhanon1967,461,
tobo-hecounts-1,92320,tobo,hecounts,oyon-,oyon-,o y o n -,(he) counts,McElhanon1967,446,
tobo-sky-1,91942,tobo,sky,kuremen,kuremen,k u r e m e n,sky,McElhanon1967,216,
tobo-hepushes-1,91844,tobo,hepushes,kpeati-,kpeati-,k p e a t i -,(he) pushes,McElhanon1967,947,
tobo-man-1,91480,tobo,man,ip,ip,i p,man,McElhanon1967,218,
tobo-rightside-1,91746,tobo,rightside,hâla,hâla,h â l a,right (side),McElhanon1967,854,
tobo-itsroot-1,91382,tobo,itsroot,ânde-,ânde-,â n d e -,(its) root,McElhanon1967,420,
tobo-ye-1,91662,tobo,ye,ini,ini,i n i,ye,McElhanon1967,238,
tobo-mountain-1,91312,tobo,mountain,bohoŋa,bohoŋa,b o h o ŋ a,mountain,McElhanon1967,100,
tobo-two-1,90570,tobo,two,râhât,râhât,r â h â t,two,McElhanon1967,424,
tobo-itsmeat-1,91578,tobo,itsmeat,busi-,busi-,b u s i -,(its) meat,McElhanon1967,119,
tobo-hesits-1,90696,tobo,hesits,ta-,ta-,t a -,(he) sits,McElhanon1967,130,
tobo-itsheart-1,90906,tobo,itsheart,wei bât-,wei bât-,w e i + b â t -,(its) heart,McElhanon1967,824,
tobo-hedies-1,90962,tobo,hedies,kâmu-,kâmu-,k â m u -,(he) dies,McElhanon1967,136,
tobo-itsback-1,92068,tobo,itsback,gemat-,gemat-,g e m a t -,(its) back,McElhanon1967,123,
tobo-warm-1,92194,tobo,warm,komotia,komotia,k o m o t i a,warm,McElhanon1967,948,
tobo-dust-1,91956,tobo,dust,iwai,iwai,i w a i,dust,McElhanon1967,449,
